method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
788,org_apache_activemq_transport_ws_WSTransportLinkStealingTest_stopBroker,2,0,12,0,2,1,2
789,org_apache_activemq_transport_failover_FailoverTransportBrokerTest_suite,1,0,3,0,1,1,1
790,org_apache_activemq_transport_failover_FailoverTransport_compareURIs,6,2,29,0,0,0,0
791,org_apache_activemq_ra_ActiveMQActivationSpec_isEmpty,1,1,3,0,0,0,0
792,org_apache_activemq_shiro_authc_DefaultAuthenticationPolicy_getAnonymousAccountUsername,1,0,3,0,0,0,0
793,org_apache_activemq_usecases_DurableSubscriptionWithNoLocalTest_test,1,2,16,0,1,1,1
794,org_apache_activemq_usecases_QueueBrowsingTest_startBroker,1,0,13,1,10,5,6
795,org_apache_activemq_usecases_AMQStackOverFlowTest_createBrokerService,2,3,26,0,16,7,7
796,org_apache_activemq_transport_stomp_StompTestSupport_isUseAutoSslConnector,1,0,3,0,0,0,0
797,org_apache_activemq_tool_MemMessageIdList_MemMessageIdList,1,0,3,1,0,0,0
798,org_apache_activemq_broker_virtual_MirroredQueueTest_getQueueName,1,0,3,0,0,0,0
799,org_apache_activemq_broker_BrokerFilter_isFull,1,3,3,1,1,1,1
800,org_apache_activemq_transport_amqp_AmqpFrameParser_initializeHeaderParser,1,0,4,0,0,0,0
801,org_apache_activemq_transport_amqp_AmqpHeader_getProtocolId,1,0,3,0,0,0,0
802,org_apache_activemq_broker_Broker_getExecutor,1,0,1,0,0,0,0
803,org_apache_activemq_transport_amqp_AmqpInactivityMonitor_startKeepAliveTask,4,1,19,1,1,1,1
804,org_apache_activemq_transport_amqp_AmqpInactivityMonitor_stopConnectionTimeoutChecker,3,0,14,0,0,0,0
805,org_apache_activemq_transport_amqp_AmqpHeader_hasValidPrefix,1,0,3,0,0,0,0
806,org_apache_activemq_transport_amqp_AmqpNioTransport_AmqpNioTransport,1,2,4,0,6,2,3
807,org_apache_activemq_transport_amqp_AmqpProtocolConverter_updateTracer,1,0,6,0,0,0,0
808,org_apache_activemq_transport_amqp_AmqpTransport_onException,1,1,1,0,0,0,0
809,org_apache_activemq_transport_amqp_AmqpSupport_createDestination,6,1,33,0,2,2,1
810,org_apache_activemq_transport_amqp_AmqpWireFormatFactory_getIdelTimeout,1,0,3,0,0,0,0
811,org_apache_activemq_transport_amqp_AmqpWireFormat_getProducerCredit,1,0,3,0,0,0,0
812,org_apache_activemq_transport_amqp_AmqpWSTransportFactory_createInactivityMonitor,1,2,5,0,2,2,1
813,org_apache_activemq_transport_amqp_AmqpTestSupport_isSchedulerEnabled,1,0,3,0,0,0,0
814,org_apache_activemq_transport_amqp_AmqpAndStompInteropTest_tearDown,2,0,7,0,2,1,2
815,org_apache_activemq_transport_amqp_AmqpTestSupport_performAdditionalConfiguration,1,1,2,0,0,0,0
816,org_apache_activemq_transport_amqp_AmqpTestSupport_addAdditionalPlugins,1,1,2,0,0,0,0
817,org_apache_activemq_transport_amqp_AmqpTestSupport_isUseAutoNioConnector,1,0,3,0,0,0,0
818,org_apache_activemq_transport_amqp_AmqpTestSupport_isUseNioPlusSslConnector,1,0,3,0,0,0,0
819,org_apache_activemq_transport_amqp_AmqpTestSupport_isPersistent,1,0,3,0,0,0,0
820,org_apache_activemq_transport_amqp_AmqpTestSupport_getTestName,1,0,3,0,0,0,0
821,org_apache_activemq_transport_amqp_AmqpTestSupport_setUp,1,0,6,2,0,0,0
822,org_apache_activemq_broker_Broker_getBrokerService,1,0,4,0,0,0,0
823,org_apache_activemq_transport_amqp_protocol_AmqpAbstractLink_detach,3,0,9,1,0,0,0
824,org_apache_activemq_transport_amqp_JMSClientContext_createQueueConnectionFactory,1,4,3,1,0,0,0
825,org_apache_activemq_transport_amqp_AmqpTestSupport_createBroker,3,1,40,7,17,5,9
826,org_apache_activemq_proxy_ProxyConnector_start,2,0,30,2,2,2,1
827,org_apache_activemq_transport_amqp_JMSClientTest_createLargeString,2,1,9,0,0,0,0
828,org_apache_activemq_transport_amqp_JMSDurableSubNoLocalChangedTest_startBroker,1,0,3,1,0,0,0
829,org_apache_activemq_broker_Lockable_setUseLock,1,1,5,0,0,0,0
830,org_apache_activemq_transport_amqp_JMSMaxConnectionsSSLHandshakeFailsTest_getUntrustedKeyStoreLocation,1,0,5,0,0,0,0
831,org_apache_activemq_transport_amqp_JMSLargeMessageSendRecvTest_createLargeString,2,1,9,0,0,0,0
832,org_apache_activemq_transport_amqp_message_AmqpContentTypeSupport_parseContentTypeForTextualCharset,9,1,50,2,1,1,1
833,org_apache_activemq_transport_amqp_message_AmqpMessageSupport_getMessageAnnotation,2,2,15,1,0,0,0
834,org_apache_activemq_transport_amqp_message_AmqpWritableBuffer_AmqpWritableBuffer,1,0,6,1,0,0,0
835,org_apache_activemq_transport_amqp_message_AmqpWritableBuffer_getArray,1,0,3,0,0,0,0
836,org_apache_activemq_transport_amqp_message_AMQPMessageIdHelper_strip,1,2,3,0,0,0,0
837,org_apache_activemq_transport_amqp_message_InboundTransformer_populateMessage,39,2,132,1,21,4,12
838,org_apache_activemq_transport_amqp_message_InboundTransformer_doTransform,1,1,1,0,0,0,0
839,org_apache_activemq_transport_amqp_message_UTF8BufferType_getAllEncodings,1,0,3,0,0,0,0
840,org_apache_activemq_broker_Broker_getRoot,1,0,5,0,0,0,0
841,org_apache_activemq_transport_amqp_protocol_AmqpAbstractLink_close,4,0,15,3,0,0,0
842,org_apache_activemq_transport_amqp_message_JMSTransformationSpeedComparisonTest_encode,2,1,11,0,1,1,1
843,org_apache_activemq_transport_amqp_message_JMSMappingOutboundTransformerTest_createBytesMessage,1,0,9,1,2,2,1
844,org_apache_activemq_transport_amqp_message_JMSMappingOutboundTransformerTest_createObjectMessage,1,0,22,2,3,3,1
845,org_apache_activemq_transport_amqp_message_JMSTransformationSpeedComparisonTest_createTypicalQpidJMSMessage,1,0,18,0,0,0,0
846,org_apache_activemq_transport_amqp_message_JMSTransformationSpeedComparisonTest_getInboundTransformer,3,0,10,0,0,0,0
847,org_apache_activemq_transport_amqp_protocol_AmqpConnection_processLinkClose,2,1,11,0,1,1,1
848,org_apache_activemq_transport_amqp_protocol_AmqpConnection_processProtonEvents,12,0,46,11,2,2,1
849,org_apache_activemq_transport_amqp_protocol_AmqpResource_close,1,0,4,0,0,0,0
850,org_apache_activemq_transport_amqp_protocol_AmqpConnection_processSessionOpen,1,1,3,1,2,1,2
851,org_apache_activemq_transport_amqp_protocol_AmqpConnection_sendToActiveMQ,1,1,8,1,4,2,3
852,org_apache_activemq_transport_amqp_protocol_AmqpLink_detach,1,0,4,0,0,0,0
853,org_apache_activemq_transport_amqp_protocol_AmqpConnection_processLinkOpen,3,1,16,0,3,1,3
854,org_apache_activemq_transport_amqp_protocol_AmqpConnection_handleException,2,1,15,2,1,1,1
855,org_apache_activemq_transport_amqp_protocol_AmqpSession_getEndpoint,1,0,3,0,0,0,0
856,org_apache_activemq_transport_amqp_protocol_AmqpSession_getNextConsumerId,1,0,3,0,1,1,1
857,org_apache_activemq_transport_amqp_protocol_AmqpSender_getDestination,1,0,3,0,1,1,1
858,org_apache_activemq_transport_amqp_protocol_AmqpSession_createReceiver,9,1,69,1,14,8,2
859,org_apache_activemq_transport_amqp_protocol_AmqpFrameParserTest_assertHeadersEqual,1,2,3,0,1,1,1
860,org_apache_activemq_transport_amqp_sasl_AmqpAuthenticator_getSaslMechanism,3,1,10,0,0,0,0
861,org_apache_activemq_transport_amqp_sasl_AmqpAuthenticator_tryAuthenticate,1,2,8,1,3,2,2
862,org_apache_activemq_transport_amqp_client_AmqpAbstractResource_isClosed,1,0,3,1,0,0,0
863,org_apache_activemq_transport_amqp_client_AmqpAbstractResource_doDetachedInspection,1,0,2,0,0,0,0
864,org_apache_activemq_transport_amqp_client_AmqpConnection_close,7,0,54,0,4,2,3
865,org_apache_activemq_transport_amqp_client_AmqpConnection_getScheduler,1,0,3,0,0,0,0
866,org_apache_activemq_transport_amqp_client_AmqpConnectionListener_onException,1,1,5,0,0,0,0
867,org_apache_activemq_transport_amqp_client_AmqpMessage_getGroupId,2,0,11,0,0,0,0
868,org_apache_activemq_transport_amqp_client_AmqpMessage_setMessageId,1,1,9,3,0,0,0
869,org_apache_activemq_transport_amqp_client_AmqpMessage_setText,1,1,11,2,0,0,0
870,org_apache_activemq_transport_amqp_client_AmqpMessage_setDurable,1,1,9,3,0,0,0
871,org_apache_activemq_transport_amqp_client_AmqpMessage_AmqpMessage,1,0,21,1,0,0,0
872,org_apache_activemq_transport_amqp_client_AmqpMessage_getMessageId,2,0,11,0,0,0,0
873,org_apache_activemq_transport_amqp_client_AmqpReceiver_modified,3,3,35,1,3,2,2
874,org_apache_activemq_transport_amqp_client_AmqpMessage_setDescribedType,1,1,11,2,0,0,0
875,org_apache_activemq_transport_amqp_client_AmqpMessage_getDeliveryAnnotation,2,1,13,0,0,0,0
876,org_apache_activemq_transport_amqp_client_AmqpReceiver_receive,1,0,12,2,0,0,0
877,org_apache_activemq_transport_amqp_client_AmqpMessage_setBytes,1,1,11,2,0,0,0
878,org_apache_activemq_transport_amqp_client_AmqpReceiver_processDelivery,2,1,19,3,2,2,1
879,org_apache_activemq_transport_amqp_client_AmqpReceiver_configureSource,5,1,27,3,1,1,1
880,org_apache_activemq_transport_amqp_client_AmqpReceiver_getSelector,1,0,3,0,0,0,0
881,org_apache_activemq_transport_amqp_client_AmqpReceiver_setPresettle,1,1,3,0,0,0,0
882,org_apache_activemq_transport_amqp_client_AmqpReceiver_doDeliveryInspection,1,1,8,1,3,2,2
883,org_apache_activemq_transport_amqp_client_AmqpReceiver_getSubscriptionName,1,0,3,0,0,0,0
884,org_apache_activemq_transport_amqp_client_AmqpReceiver_accept,1,2,55,4,4,2,2
885,org_apache_activemq_transport_amqp_client_AmqpSender_close,2,0,19,0,3,2,2
886,org_apache_activemq_transport_amqp_client_AmqpReceiver_checkClosed,2,0,5,0,1,1,1
887,org_apache_activemq_transport_amqp_client_AmqpSender_getSender,1,0,6,0,2,2,1
888,org_apache_activemq_transport_amqp_client_AmqpReceiver_deliveryFailed,2,2,10,0,1,1,1
889,org_apache_activemq_transport_amqp_client_AmqpReceiver_postCommit,1,0,2,0,0,0,0
890,org_apache_activemq_transport_amqp_client_AmqpSession_begin,2,0,10,0,2,1,2
891,org_apache_activemq_transport_amqp_client_AmqpSession_getNextSenderId,1,0,3,0,0,0,0
892,org_apache_activemq_transport_amqp_client_AmqpTransactionContext_preRollback,2,0,5,0,1,1,1
893,org_apache_activemq_transport_amqp_client_AmqpTransactionId_getRemoteTxId,1,0,3,0,0,0,0
894,org_apache_activemq_transport_amqp_client_sasl_AbstractMechanism_getUsername,1,0,3,0,0,0,0
895,org_apache_activemq_transport_amqp_client_sasl_SaslAuthenticator_handleSaslStep,2,0,15,0,1,1,1
896,org_apache_activemq_transport_amqp_client_AmqpValidator_inspectDelivery,1,2,2,0,0,0,0
897,org_apache_activemq_transport_amqp_client_AmqpValidator_inspectDetachedResource,1,1,2,0,0,0,0
898,org_apache_activemq_transport_amqp_client_AmqpValidator_inspectDeliveryUpdate,1,2,2,0,0,0,0
899,org_apache_activemq_transport_amqp_client_sasl_Mechanism_getChallengeResponse,1,1,7,0,0,0,0
900,org_apache_activemq_transport_amqp_client_transport_NettyTcpTransport_NettyTcpTransport,1,2,17,1,0,0,0
901,org_apache_activemq_transport_amqp_client_transport_NettyTcpTransport_isSSL,1,0,3,0,1,1,1
902,org_apache_activemq_transport_amqp_client_sasl_SaslAuthenticator_findMatchingMechanism,8,1,33,0,1,1,1
903,org_apache_activemq_transport_amqp_client_transport_NettyTcpTransport_getRemoteLocation,1,0,3,0,0,0,0
904,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_setConnectTimeout,1,1,3,0,0,0,0
905,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_getConnectTimeout,1,0,3,0,0,0,0
906,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_setTcpNoDelay,1,1,3,0,0,0,0
907,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_isSSL,1,0,3,0,0,0,0
908,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getEnabledCipherSuites,1,0,6,0,0,0,0
909,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_copyOptions,1,1,11,16,0,0,0
910,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_setEnabledProtocols,1,1,7,0,0,0,0
911,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getTrustStoreLocation,1,0,6,0,0,0,0
912,org_apache_activemq_transport_amqp_client_transport_NettyTransportOptions_isTraceBytes,1,0,6,0,0,0,0
913,org_apache_activemq_transport_amqp_client_transport_NettyTransportSupport_loadKeyManagers,3,1,20,3,4,1,4
914,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_clone,1,0,3,1,0,0,0
915,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_isVerifyHost,1,0,6,0,0,0,0
916,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getKeyAlias,1,0,6,0,0,0,0
917,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_isTrustAll,1,0,6,0,0,0,0
918,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_setTrustAll,1,1,6,0,0,0,0
919,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getDisabledCipherSuites,1,0,6,0,0,0,0
920,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getKeyStorePassword,1,0,6,0,0,0,0
921,org_apache_activemq_transport_amqp_client_transport_NettyTransportSslOptions_getKeyStoreLocation,1,0,6,0,0,0,0
922,org_apache_activemq_transport_amqp_client_util_AsyncResult_onFailure,1,1,6,0,0,0,0
923,org_apache_activemq_transport_amqp_client_util_AsyncResult_onSuccess,1,0,5,0,0,0,0
924,org_apache_activemq_transport_amqp_client_util_PropertyUtil_stripUpto,3,2,17,0,0,0,0
925,org_apache_activemq_transport_amqp_client_util_PropertyUtil_setProperty,4,3,37,3,0,0,0
926,org_apache_activemq_transport_amqp_client_util_IdGenerator_generateId,1,0,10,0,0,0,0
927,org_apache_activemq_transport_amqp_client_util_UnmodifiableProxy_deliveryProxy,1,1,3,1,0,0,0
928,org_apache_activemq_transport_amqp_interop_AmqpCorrelationIdPreservationTest_doTestCorrelationIdPreservationOnBrokerRestart,1,1,26,0,21,9,5
929,org_apache_activemq_transport_amqp_joram_ActiveMQAdmin_deleteConnectionFactory,1,1,8,0,0,0,0
930,org_apache_activemq_transport_amqp_interop_AmqpReceiverDrainTest_doTestPullOneFromRemote,3,1,33,0,17,8,4
931,org_apache_activemq_transport_amqp_interop_AmqpSaslPlainTest_doFailedConnectionTestImpl,1,1,12,0,2,1,2
932,org_apache_activemq_transport_amqp_interop_AmqpSaslPlainTest_exerciseConnection,1,1,10,0,8,6,2
933,org_apache_activemq_transport_amqp_interop_AmqpReceiverTest_doTestSenderSettlementModeIsHonored,1,1,14,0,12,8,2
934,org_apache_activemq_transport_amqp_joram_ActiveMQAdmin_createConnectionFactory,1,1,9,0,0,0,0
935,org_apache_activemq_transport_amqp_interop_AmqpScheduledMessageTest_getJobSchedulerMBean,2,0,8,0,4,3,2
936,org_apache_activemq_transport_amqp_interop_AmqpSendReceiveTest_doTestSimpleSendOneReceiveOne,2,1,28,0,19,8,6
937,org_apache_activemq_transport_amqp_interop_AmqpSendReceiveTest_doTestReceiveMessageBeyondAckedAmount,6,1,49,0,20,10,3
938,org_apache_activemq_transport_amqp_interop_AmqpSendReceiveTest_createAmqpMessage,2,2,9,0,2,1,2
939,org_apache_activemq_transport_amqp_interop_AmqpTempDestinationTest_doTestCannotCreateSenderWithNamedTempDestination,2,1,19,0,6,5,2
940,org_apache_activemq_transport_amqp_interop_AmqpTempDestinationTest_doTestCreateDynamicSender,2,1,24,1,11,8,2
941,org_apache_activemq_advisory_AdvisorySupport_getSlowConsumerAdvisoryTopic,1,1,4,1,4,3,2
942,org_apache_activemq_broker_AbstractLocker_setLockable,1,1,3,0,0,0,0
943,org_apache_activemq_transport_amqp_joram_ActiveMQAdmin_stopServer,1,0,4,0,1,1,1
944,org_apache_activemq_advisory_AdvisorySupport_getNoQueueConsumersAdvisoryTopic,1,1,4,1,3,3,1
945,org_apache_activemq_advisory_AdvisoryBroker_getAdvisoryConsumers,1,0,9,0,0,0,0
946,org_apache_activemq_advisory_AdvisorySupport_isConnectionAdvisoryTopic,1,1,14,2,4,2,3
947,org_apache_activemq_advisory_AdvisoryBroker_fireProducerAdvisory,4,5,14,2,5,5,1
948,org_apache_activemq_advisory_AdvisorySupport_getVirtualDestinationConsumerAdvisoryTopic,2,1,10,1,1,1,1
949,org_apache_activemq_advisory_ConsumerEventSource_start,2,0,8,0,2,2,1
950,org_apache_activemq_advisory_ConsumerEventSource_fireConsumerEvent,2,1,5,0,1,1,1
951,org_apache_activemq_advisory_ConsumerStartedEvent_ConsumerStartedEvent,1,4,4,0,2,2,1
952,org_apache_activemq_advisory_AdvisorySupport_isFullAdvisoryTopic,1,1,14,2,5,2,4
953,org_apache_activemq_advisory_ConsumerEvent_getConsumerCount,1,0,9,0,0,0,0
954,org_apache_activemq_advisory_AdvisorySupport_isMessageDeliveredAdvisoryTopic,1,1,14,2,5,2,4
955,org_apache_activemq_advisory_AdvisorySupport_isConsumerAdvisoryTopic,4,1,14,2,5,2,4
956,org_apache_activemq_advisory_AdvisorySupport_isFastProducerAdvisoryTopic,4,1,14,2,5,2,4
957,org_apache_activemq_advisory_ConsumerEvent_ConsumerEvent,1,4,6,0,0,0,0
958,org_apache_activemq_advisory_AdvisorySupport_getFastProducerAdvisoryTopic,1,1,4,1,4,3,2
959,org_apache_activemq_advisory_AdvisorySupport_getFullAdvisoryTopic,1,1,4,1,4,3,2
960,org_apache_activemq_advisory_AdvisorySupport_isVirtualDestinationConsumerAdvisoryTopic,1,1,14,2,5,2,4
961,org_apache_activemq_advisory_AdvisorySupport_getNoTopicConsumersAdvisoryTopic,1,1,4,1,3,3,1
962,org_apache_activemq_advisory_DestinationSource_start,2,0,13,0,0,0,0
963,org_apache_activemq_advisory_ProducerEventSource_start,2,0,8,0,1,1,1
964,org_apache_activemq_advisory_ProducerEvent_getProducerCount,1,0,6,0,0,0,0
965,org_apache_activemq_advisory_DestinationListener_onDestinationEvent,1,1,1,0,0,0,0
966,org_apache_activemq_advisory_ProducerEvent_ProducerEvent,1,4,6,0,0,0,0
967,org_apache_activemq_advisory_DestinationSource_getQueues,1,0,6,0,0,0,0
968,org_apache_activemq_advisory_ConsumerListenerTest_assertConsumerEvent,1,2,5,1,2,1,2
969,org_apache_activemq_advisory_ProducerEventSource_fireProducerEvent,2,1,5,0,1,1,1
970,org_apache_activemq_advisory_DestinationSource_getTopics,1,0,6,0,0,0,0
971,org_apache_activemq_advisory_ProducerEvent_isStarted,1,0,1,0,0,0,0
972,org_apache_activemq_advisory_AdvisoryTempDestinationTests_createConnectionFactory,1,0,4,0,1,1,1
973,org_apache_activemq_advisory_ProducerListenerTest_assertProducerEvent,1,2,5,1,2,1,2
974,org_apache_activemq_advisory_TempQueueMemoryTest_testLoadRequestReply,8,0,71,1,6,4,3
975,org_apache_activemq_broker_Broker_preProcessDispatch,1,1,5,0,0,0,0
976,org_apache_activemq_broker_Broker_setAdminConnectionContext,1,1,6,0,0,0,0
977,org_apache_activemq_broker_Broker_getAdminConnectionContext,1,0,5,0,0,0,0
978,org_apache_activemq_broker_Broker_getDestinations,1,0,5,0,0,0,0
979,org_apache_activemq_broker_BrokerFilter_messageExpired,1,3,3,1,1,1,1
980,org_apache_activemq_broker_BrokerFilter_isStopped,1,0,3,1,1,1,1
981,org_apache_activemq_broker_BrokerFilter_addDestination,1,3,3,1,1,1,1
982,org_apache_activemq_broker_BrokerFilter_messagePull,1,2,3,1,1,1,1
983,org_apache_activemq_broker_BrokerPluginSupport_start,1,0,4,0,1,1,1
984,org_apache_activemq_broker_BrokerService_doStartPersistenceAdapter,5,0,36,7,4,3,2
985,org_apache_activemq_broker_BrokerService_startPersistenceAdapter,2,1,24,1,0,0,0
986,org_apache_activemq_broker_BrokerService_addPreShutdownHook,1,1,9,0,0,0,0
987,org_apache_activemq_broker_BrokerService_getBrokerVersion,2,0,7,0,0,0,0
988,org_apache_activemq_broker_BrokerFilter_nowMasterBroker,1,0,3,1,1,1,1
989,org_apache_activemq_broker_BrokerFilter_postProcessDispatch,1,1,3,1,1,1,1
990,org_apache_activemq_broker_BrokerFilter_processConsumerControl,1,2,3,1,1,1,1
991,org_apache_activemq_broker_BrokerFilter_preProcessDispatch,1,1,3,1,1,1,1
992,org_apache_activemq_broker_BrokerFilter_getExecutor,1,0,3,1,1,1,1
993,org_apache_activemq_broker_BrokerFilter_getBrokerService,1,0,3,1,1,1,1
994,org_apache_activemq_broker_BrokerService_isEnableStatistics,1,0,3,0,0,0,0
995,org_apache_activemq_broker_BrokerService_waitUntilStarted,1,0,20,3,0,0,0
996,org_apache_activemq_broker_BrokerService_getProducerSystemUsage,3,0,18,2,3,2,2
997,org_apache_activemq_broker_BrokerService_getBroker,2,0,10,2,0,0,0
998,org_apache_activemq_broker_BrokerService_getServices,1,0,3,0,0,0,0
999,org_apache_activemq_broker_BrokerService_hasStartException,1,0,3,0,0,0,0
1000,org_apache_activemq_broker_BrokerService_setAdvisorySupport,1,1,8,0,0,0,0
1001,org_apache_activemq_broker_BrokerService_setStartException,1,1,3,0,0,0,0
1002,org_apache_activemq_broker_BrokerService_setDestinations,1,1,6,0,0,0,0
1003,org_apache_activemq_broker_BrokerService_isKeepDurableSubsActive,1,0,3,0,0,0,0
1004,org_apache_activemq_broker_BrokerService_isDedicatedTaskRunner,1,0,3,0,0,0,0
1005,org_apache_activemq_broker_BrokerService_getDestination,1,1,7,2,1,1,1
1006,org_apache_activemq_broker_BrokerService_createDuplexNetworkConnectorObjectName,1,1,3,1,1,1,1
1007,org_apache_activemq_broker_BrokerService_processHelperProperties,7,0,24,3,0,0,0
1008,org_apache_activemq_broker_BrokerService_isUseTempMirroredQueues,1,0,3,0,0,0,0
1009,org_apache_activemq_broker_BrokerService_checkMemorySystemUsageLimits,3,0,16,1,4,4,1
1010,org_apache_activemq_broker_BrokerService_createConnectorObjectName,1,1,3,1,2,2,1
1011,org_apache_activemq_broker_BrokerService_createPersistenceAdapter,3,0,23,3,3,3,1
1012,org_apache_activemq_broker_BrokerService_unregisterConnectorMBean,2,1,11,3,2,2,1
1013,org_apache_activemq_broker_BrokerService_unregisterNetworkConnectorMBean,2,1,11,3,1,1,1
1014,org_apache_activemq_broker_BrokerService_setJobSchedulerStore,1,1,4,1,0,0,0
1015,org_apache_activemq_broker_BrokerService_checkStoreUsageLimits,4,0,19,3,5,5,1
1016,org_apache_activemq_broker_BrokerService_getJobSchedulerStore,6,0,52,5,2,2,1
1017,org_apache_activemq_broker_BrokerService_registerNetworkConnectorMBean,1,1,11,2,4,4,1
1018,org_apache_activemq_broker_BrokerService_createTransportConnector,1,1,4,0,2,2,1
1019,org_apache_activemq_broker_BrokerService_startNetworkConnector,1,2,37,8,7,4,3
1020,org_apache_activemq_broker_BrokerService_getVirtualTopicConsumerDestinationFilter,8,0,30,2,7,6,2
1021,org_apache_activemq_broker_BrokerService_setSchedulerDirectoryFile,1,1,6,0,0,0,0
1022,org_apache_activemq_broker_BrokerService_setSchedulerSupport,1,1,7,0,0,0,0
1023,org_apache_activemq_broker_BrokerService_addShutdownHook,2,0,5,0,0,0,0
1024,org_apache_activemq_broker_BrokerService_getAdminConnectionContext,1,0,7,1,1,1,1
1025,org_apache_activemq_broker_BrokerService_getSslContext,1,0,3,0,0,0,0
1026,org_apache_activemq_broker_BrokerService_startAllConnectors,10,0,51,10,6,6,1
1027,org_apache_activemq_broker_BrokerService_startManagementContext,1,0,7,2,4,3,2
1028,org_apache_activemq_broker_BrokerService_isSlave,1,0,3,0,0,0,0
1029,org_apache_activemq_broker_BrokerService_incrementCurrentConnections,1,0,3,0,0,0,0
1030,org_apache_activemq_broker_BrokerService_getStoreOpenWireVersion,1,0,3,0,0,0,0
1031,org_apache_activemq_broker_BrokerService_setBrokerId,1,1,3,0,1,1,1
1032,org_apache_activemq_broker_BrokerService_getMbeanInvocationTimeout,1,0,8,0,0,0,0
1033,org_apache_activemq_broker_BrokerService_setMbeanInvocationTimeout,1,1,8,0,0,0,0
1034,org_apache_activemq_broker_BrokerService_setAllowTempAutoCreationOnSend,1,1,10,0,0,0,0
1035,org_apache_activemq_broker_BrokerService_getOfflineDurableSubscriberTaskSchedule,1,0,3,0,0,0,0
1036,org_apache_activemq_broker_BrokerService_getCurrentConnections,1,0,6,0,0,0,0
1037,org_apache_activemq_broker_BrokerService_isStopping,1,0,3,0,0,0,0
1038,org_apache_activemq_broker_Connection_updateClient,1,1,1,0,0,0,0
1039,org_apache_activemq_broker_Connection_service,1,1,6,0,0,0,0
1040,org_apache_activemq_broker_Connection_getOldestActiveTransactionDuration,1,0,5,0,0,0,0
1041,org_apache_activemq_broker_Connection_dispatchSync,1,1,5,0,0,0,0
1042,org_apache_activemq_util_ByteSequence_indexOf,3,2,8,1,0,0,0
1043,org_apache_activemq_broker_ConnectionContext_isInRecoveryMode,1,0,6,0,0,0,0
1044,org_apache_activemq_broker_ConnectionContext_isInTransaction,1,0,3,0,0,0,0
1045,org_apache_activemq_broker_ConnectionContext_getTransaction,1,0,6,0,0,0,0
1046,org_apache_activemq_broker_ConnectionContext_getConnectionId,1,0,3,0,0,0,0
1047,org_apache_activemq_broker_ConnectionContext_setWireFormatInfo,1,1,3,0,0,0,0
1048,org_apache_activemq_broker_ConnectionContext_getStopping,1,0,3,0,0,0,0
1049,org_apache_activemq_broker_Connector_isAllowLinkStealing,1,0,5,0,0,0,0
1050,org_apache_activemq_broker_Connector_connectionCount,1,0,1,0,0,0,0
1051,org_apache_activemq_broker_ConsumerBrokerExchange_setRegion,1,1,6,0,0,0,0
1052,org_apache_activemq_broker_LockableServiceSupport_setLocker,2,1,7,0,2,1,2
1053,org_apache_activemq_broker_ProducerBrokerExchange_getProducerState,1,0,6,0,0,0,0
1054,org_apache_activemq_broker_PropertiesBrokerFactory_loadProperties,2,1,20,1,0,0,0
1055,org_apache_activemq_broker_ProducerBrokerExchange_copy,1,0,10,1,1,1,1
1056,org_apache_activemq_broker_ProducerBrokerExchange_isMutable,1,0,6,0,0,0,0
1057,org_apache_activemq_broker_PublishedAddressPolicy_getClusterClientUriQuery,1,0,8,0,0,0,0
1058,org_apache_activemq_broker_TransactionBroker_registerSync,2,3,10,0,3,2,2
1059,org_apache_activemq_broker_PublishedAddressPolicy_getPublishedFragmentValue,1,1,10,0,0,0,0
1060,org_apache_activemq_broker_SslBrokerService_createSslTransportServer,2,4,27,0,4,3,2
1061,org_apache_activemq_broker_ProducerBrokerExchange_setMutable,1,1,6,0,0,0,0
1062,org_apache_activemq_broker_PublishedAddressPolicy_setHostMapping,1,1,6,0,0,0,0
1063,org_apache_activemq_broker_SingleTransportConnectionStateRegister_isEmpty,1,0,3,0,0,0,0
1064,org_apache_activemq_broker_ProducerBrokerExchange_getTotalTimeBlocked,1,0,3,0,0,0,0
1065,org_apache_activemq_broker_ProducerBrokerExchange_incrementTimeBlocked,1,2,3,0,0,0,0
1066,org_apache_activemq_broker_TransportConnection_serviceTransportException,4,1,12,2,0,0,0
1067,org_apache_activemq_broker_TransportConnection_isStomp,1,0,4,0,1,1,1
1068,org_apache_activemq_broker_TransactionBroker_getTransaction,4,3,21,0,3,3,1
1069,org_apache_activemq_broker_TransportConnection_processRemoveSession,5,2,31,3,9,5,4
