method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
3026,org_apache_kafka_clients_producer_internals_RecordAccumulator_getDeliveryTimeoutMs,1,0,3,0,0,0,0
3027,org_apache_kafka_trogdor_workload_TimeIntervalTransactionsGenerator_TimeIntervalTransactionsGenerator,1,1,7,1,0,0,0
3028,org_apache_kafka_common_metrics_internals_IntGaugeSuite_IntGaugeSuite,1,5,13,0,0,0,0
3029,org_apache_kafka_trogdor_coordinator_TaskManager_task,1,1,7,0,0,0,0
3030,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_addToken,1,2,3,0,0,0,0
3031,org_apache_kafka_streams_processor_internals_StateManager_getGlobalStore,1,1,1,0,0,0,0
3032,org_apache_kafka_common_requests_JoinGroupResponse_data,1,0,3,0,0,0,0
3033,org_apache_kafka_streams_state_internals_MeteredKeyValueStore_putAll,1,1,2,0,0,0,0
3034,org_apache_kafka_common_metrics_stats_SampledStat_measure,1,2,4,2,0,0,0
3035,org_apache_kafka_common_metrics_Metrics_removeSensor,7,1,25,2,4,2,3
3036,org_apache_kafka_common_requests_EndTxnRequest_EndTxnRequest,1,2,4,0,1,1,1
3037,org_apache_kafka_streams_kstream_internals_KTableFilterTest_doTestNotSendingOldValue,1,4,25,0,7,6,2
3038,org_apache_kafka_clients_consumer_internals_FetcherTest_fullFetchResponse,1,6,4,3,2,1,2
3039,org_apache_kafka_streams_state_internals_AbstractKeyValueStoreTest_testRestore,1,0,11,1,8,3,5
3040,org_apache_kafka_streams_kstream_UnlimitedWindows_startOn,1,1,14,1,2,1,2
3041,org_apache_kafka_common_record_CompressionRatioEstimator_initialCompressionRatio,2,0,7,0,0,0,0
3042,org_apache_kafka_common_requests_FindCoordinatorRequest_FindCoordinatorRequest,1,2,4,0,1,1,1
3043,org_apache_kafka_common_requests_LeaveGroupResponse_errorCounts,3,0,2,0,1,1,1
3044,org_apache_kafka_connect_connector_Connector_initialize,1,2,18,0,0,0,0
3045,org_apache_kafka_streams_kstream_internals_CogroupedKStreamImpl_doAggregate,1,3,3,0,6,3,3
3046,org_apache_kafka_streams_processor_internals_GlobalStateManager_setGlobalProcessorContext,1,1,1,0,0,0,0
3047,org_apache_kafka_common_network_Selector_doClose,2,2,18,0,5,2,4
3048,org_apache_kafka_common_security_authenticator_TestJaasConfig_createConfiguration,2,2,9,5,0,0,0
3049,org_apache_kafka_common_utils_Exit_addShutdownHook,1,2,3,0,0,0,0
3050,org_apache_kafka_common_acl_AclBindingFilter_isUnknown,1,0,6,0,2,2,1
3051,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testOnlyTopicNameSourceTopics,1,0,10,0,7,2,6
3052,org_apache_kafka_common_network_NioEchoServer_maybeBeginServerReauthentication,2,3,2,0,2,2,1
3053,org_apache_kafka_log4jappender_KafkaLog4jAppender_getKafkaProducer,1,1,3,0,1,1,1
3054,org_apache_kafka_common_metrics_Metrics_metricName,1,3,10,4,2,2,1
3055,org_apache_kafka_clients_ClientResponse_hasResponse,1,0,3,0,0,0,0
3056,org_apache_kafka_streams_processor_internals_StreamsProducer_flush,1,0,3,0,1,1,1
3057,org_apache_kafka_common_acl_AccessControlEntry_operation,1,0,6,0,1,1,1
3058,org_apache_kafka_connect_mirror_Checkpoint_Checkpoint,1,5,7,0,0,0,0
3059,org_apache_kafka_common_requests_RequestContext_RequestContext,1,7,11,1,0,0,0
3060,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaFloat64,1,0,6,0,6,4,2
3061,org_apache_kafka_connect_connector_policy_BaseConnectorClientConfigOverridePolicyTest_testInvalidOverride,1,1,4,2,0,0,0
3062,org_apache_kafka_streams_state_internals_MeteredKeyValueStore_all,1,0,3,0,2,2,1
3063,org_apache_kafka_streams_processor_internals_assignment_AssignmentInfo_readTopicPartitions,2,2,8,0,2,1,2
3064,org_apache_kafka_common_protocol_types_Schema_read,6,1,35,0,3,3,1
3065,org_apache_kafka_common_requests_OffsetFetchResponse_shouldClientThrottle,1,1,3,0,0,0,0
3066,org_apache_kafka_trogdor_coordinator_TaskManager_beginShutdown,2,1,8,0,0,0,0
3067,org_apache_kafka_streams_integration_OptimizedKTableIntegrationTest_streamsConfiguration,1,0,18,0,4,4,1
3068,org_apache_kafka_streams_internals_metrics_ClientMetrics_version,1,0,3,0,0,0,0
3069,org_apache_kafka_connect_runtime_distributed_ClusterConfigState_connectorConfig,2,1,13,0,1,1,1
3070,org_apache_kafka_streams_state_internals_ChangeLoggingWindowBytesStore_log,1,2,3,0,3,3,1
3071,org_apache_kafka_common_config_ConfigDef_addColumnValue,1,2,3,0,0,0,0
3072,org_apache_kafka_streams_state_internals_InMemoryWindowBytesStoreSupplier_InMemoryWindowBytesStoreSupplier,1,4,6,0,0,0,0
3073,org_apache_kafka_streams_integration_InternalTopicIntegrationTest_getTopicProperties,3,1,18,1,7,5,3
3074,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaBooleanFalse,1,0,6,0,6,4,2
3075,org_apache_kafka_streams_state_Stores_windowStoreBuilder,1,3,18,0,1,1,1
3076,org_apache_kafka_common_requests_ProduceResponse_ProduceResponse,1,2,8,2,0,0,0
3077,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_owner,1,1,4,0,2,2,1
3078,org_apache_kafka_common_requests_UpdateMetadataResponse_UpdateMetadataResponse,1,1,4,0,0,0,0
3079,org_apache_kafka_streams_processor_internals_StreamsProducer_metrics,1,0,3,0,1,1,1
3080,org_apache_kafka_common_requests_WriteTxnMarkersResponse_errorCounts,1,0,9,0,1,1,1
3081,org_apache_kafka_common_security_authenticator_SaslAuthenticatorTest_createAndCheckClientAuthenticationFailure,1,4,7,1,1,1,1
3082,org_apache_kafka_message_SchemaGenerator_SchemaGenerator,1,2,5,0,0,0,0
3083,org_apache_kafka_streams_kstream_Repartitioned_withStreamPartitioner,1,1,9,1,0,0,0
3084,org_apache_kafka_streams_processor_ProcessorContext_getStateStore,1,1,9,0,0,0,0
3085,org_apache_kafka_streams_kstream_CogroupedKStream_aggregate,1,1,44,0,0,0,0
3086,org_apache_kafka_clients_consumer_internals_FetcherTest_testOffsetValidationWithGivenEpochOffset,3,2,2,2,18,14,3
3087,org_apache_kafka_connect_runtime_isolation_Plugins_newConnector,1,1,4,2,0,0,0
3088,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl_nodeLevelSensor,1,6,6,1,0,0,0
3089,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignorTest_tasksForState,5,3,15,0,1,1,1
3090,org_apache_kafka_streams_kstream_KStream_filter,1,2,10,0,0,0,0
3091,org_apache_kafka_connect_runtime_distributed_WorkerCoordinatorTest_joinGroupFollowerResponse,1,4,3,0,1,1,1
3092,org_apache_kafka_streams_state_internals_WrappedStateStore_validateStoreOpen,2,0,5,0,3,2,2
3093,org_apache_kafka_test_MockKeyValueStoreBuilder_MockKeyValueStoreBuilder,1,2,4,0,4,3,2
3094,org_apache_kafka_test_GenericInMemoryKeyValueStore_get,1,1,3,0,0,0,0
3095,org_apache_kafka_tools_TransactionalMessageCopier_toJsonString,1,1,11,0,0,0,0
3096,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldThrowIllegalStateExceptionIfAttemptingToInitializeNonEmptyPrevTaskSets,1,0,2,0,1,1,1
3097,org_apache_kafka_streams_processor_internals_InternalTopicConfig_InternalTopicConfig,1,2,8,1,2,1,2
3098,org_apache_kafka_connect_runtime_distributed_IncrementalCooperativeAssignor_handleLostAssignments,7,4,2,4,1,1,1
3099,org_apache_kafka_trogdor_basic_BasicNode_name,1,0,3,0,0,0,0
3100,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_token,1,1,3,0,0,0,0
3101,org_apache_kafka_clients_admin_DescribeAclsResult_values,1,0,6,0,0,0,0
3102,org_apache_kafka_common_requests_DeleteAclsResponse_DeleteAclsResponse,1,2,5,1,0,0,0
3103,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsTest_verifyRateSensor,1,3,5,2,1,1,1
3104,org_apache_kafka_clients_producer_internals_TransactionManagerTest_testIsSendToPartitionAllowedWithInFlightPartitionAddAfterAbortableError,1,0,2,2,7,2,6
3105,org_apache_kafka_common_errors_RetriableException_RetriableException,1,2,2,0,3,1,3
3106,org_apache_kafka_connect_mirror_MirrorUtils_wrapOffset,1,1,3,0,0,0,0
3107,org_apache_kafka_streams_kstream_internals_KStreamImpl_through,3,2,13,2,8,4,3
3108,org_apache_kafka_test_MockClusterResourceListener_clusterResource,1,0,3,0,0,0,0
3109,org_apache_kafka_common_utils_LogContext_LogContext,1,0,3,1,0,0,0
3110,org_apache_kafka_streams_processor_Cancellable_cancel,1,0,4,0,0,0,0
3111,org_apache_kafka_connect_storage_KafkaOffsetBackingStore_get,3,0,12,0,1,1,1
3112,org_apache_kafka_common_config_AbstractConfig_getInt,1,1,3,1,0,0,0
3113,org_apache_kafka_common_metrics_QuotaViolationException_QuotaViolationException,1,3,5,0,0,0,0
3114,org_apache_kafka_common_resource_ResourcePattern_ResourcePattern,3,3,17,0,0,0,0
3115,org_apache_kafka_streams_TestOutputTopic_toString,1,0,3,1,0,0,0
3116,org_apache_kafka_streams_processor_MockProcessorContext_committed,1,0,7,0,0,0,0
3117,org_apache_kafka_connect_runtime_distributed_DistributedConfigTest_configs,1,0,11,0,0,0,0
3118,org_apache_kafka_common_replica_ReplicaSelectorTest_replicaInfo,1,3,3,0,0,0,0
3119,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_handle,5,1,18,3,0,0,0
3120,org_apache_kafka_connect_header_ConnectHeaders_addString,1,2,3,1,0,0,0
3121,org_apache_kafka_connect_mirror_OffsetSync_OffsetSync,1,3,5,0,0,0,0
3122,org_apache_kafka_common_security_kerberos_KerberosName_realm,1,0,7,0,0,0,0
3123,org_apache_kafka_streams_state_internals_NamedCache_allKeys,1,0,3,1,0,0,0
3124,org_apache_kafka_streams_kstream_internals_SessionTupleForwarder_maybeForward,2,3,5,0,3,3,1
3125,org_apache_kafka_test_MockSelector_completedSends,1,0,3,0,0,0,0
3126,org_apache_kafka_common_security_oauthbearer_internals_expiring_ExpiringCredentialRefreshingLogin_close,2,0,12,1,0,0,0
3127,org_apache_kafka_connect_mirror_ReplicationPolicy_topicSource,1,1,5,0,0,0,0
3128,org_apache_kafka_test_TestUtils_consumerConfig,1,5,6,2,0,0,0
3129,org_apache_kafka_connect_runtime_distributed_ConnectProtocol_serializeMetadata,1,1,21,0,6,2,4
3130,org_apache_kafka_trogdor_rest_JsonRestServer_JsonRestServer,2,1,14,0,1,1,1
3131,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_commaPrependedStringNumberAndListClaimsJsonText,5,0,9,6,0,0,0
3132,org_apache_kafka_clients_consumer_Consumer_partitionsFor,1,2,4,0,0,0,0
3133,org_apache_kafka_streams_state_internals_metrics_StateStoreMetricsTest_shouldGetSuppressionBufferSensor,2,5,9,0,3,1,3
3134,org_apache_kafka_streams_state_internals_StreamThreadStateStoreProvider_createKeyTaskId,4,2,2,0,0,0,0
3135,org_apache_kafka_streams_processor_internals_TaskManagerTest_handleAssignment,4,3,2,1,7,5,2
3136,org_apache_kafka_streams_processor_internals_RecordQueueTest_shouldTrackPartitionTimeAsMaxProcessedTimestamp,1,0,15,0,8,3,6
3137,org_apache_kafka_connect_runtime_rest_entities_ConnectorPluginInfo_type,1,0,3,0,0,0,0
3138,org_apache_kafka_streams_state_internals_RocksDBTimestampedStore_RocksDBTimestampedStore,1,3,3,0,2,1,2
3139,org_apache_kafka_streams_state_internals_AbstractWindowBytesStoreTest_testValueIteratorPeek,1,0,10,0,3,2,2
3140,org_apache_kafka_streams_errors_ProcessorStateException_ProcessorStateException,1,1,3,0,3,1,3
3141,org_apache_kafka_clients_admin_ListOffsetsResult_partitionResult,2,1,10,0,0,0,0
3142,org_apache_kafka_streams_StreamsConfig_defaultTimestampExtractor,1,0,3,0,1,1,1
3143,org_apache_kafka_streams_processor_internals_Task_closeDirty,1,0,4,0,0,0,0
3144,org_apache_kafka_streams_TopologyTest_shouldNotAllowToAddProcessorWithNullParents,1,0,9,0,2,1,2
3145,org_apache_kafka_streams_state_internals_AbstractMergedSortedCacheStoreIterator_AbstractMergedSortedCacheStoreIterator,1,2,5,0,0,0,0
3146,org_apache_kafka_clients_ClientRequest_requestBuilder,1,0,3,0,0,0,0
3147,org_apache_kafka_common_record_MultiRecordsSend_updateRecordConversionStats,3,1,7,0,2,1,2
3148,org_apache_kafka_clients_producer_internals_TransactionManagerTest_appendToAccumulator,1,1,4,0,2,2,1
3149,org_apache_kafka_streams_kstream_internals_SessionWindowedCogroupedKStreamImpl_aggregate,1,3,8,4,9,4,4
3150,org_apache_kafka_clients_consumer_StickyAssignorTest_buildSubscriptionWithGeneration,1,3,3,0,1,1,1
3151,org_apache_kafka_common_cache_SynchronizedCache_SynchronizedCache,1,1,3,0,0,0,0
3152,org_apache_kafka_clients_admin_ListOffsetsResult_all,2,0,21,0,2,1,2
3153,org_apache_kafka_streams_state_internals_AbstractRocksDBSegmentedBytesStore_fetchAll,1,2,4,0,2,2,1
3154,org_apache_kafka_trogdor_coordinator_CoordinatorClient_uptime,1,0,6,1,0,0,0
3155,org_apache_kafka_streams_integration_LagFetchIntegrationTest_getFirstNonEmptyLagMap,2,1,2,0,0,0,0
3156,org_apache_kafka_common_network_Selector_connect,3,4,33,4,0,0,0
3157,org_apache_kafka_clients_consumer_internals_ConsumerCoordinator_getProtocol,1,0,3,0,0,0,0
3158,org_apache_kafka_streams_kstream_internals_InternalStreamsBuilder_addGlobalStore,1,4,8,1,6,4,3
3159,org_apache_kafka_clients_admin_ConfigEntry_source,1,0,6,0,0,0,0
3160,org_apache_kafka_clients_consumer_internals_AbstractCoordinatorTest_heartbeatResponse,1,1,3,0,1,1,1
3161,org_apache_kafka_common_utils_Time_sleep,1,1,4,0,0,0,0
3162,org_apache_kafka_common_security_ssl_SslPrincipalMapperTest_testRulesSplitting,1,0,19,1,2,1,2
3163,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_createSensor,1,3,3,0,1,1,1
3164,org_apache_kafka_clients_consumer_internals_Fetcher_maybeUpdateAssignment,7,1,2,0,0,0,0
3165,org_apache_kafka_common_network_SslChannelBuilder_buildTransportLayer,1,5,4,0,2,2,1
3166,org_apache_kafka_streams_processor_internals_assignment_StickyTaskAssignorTest_assign,1,1,2,1,2,1,2
3167,org_apache_kafka_streams_state_internals_MeteredSessionStore_findSessions,1,4,2,2,4,2,2
3168,org_apache_kafka_connect_runtime_isolation_PluginClassLoader_location,1,0,8,0,0,0,0
3169,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_compactionTimeMaxSensor,1,2,5,1,2,1,2
3170,org_apache_kafka_common_network_KafkaChannel_prepare,5,0,28,2,6,4,2
3171,org_apache_kafka_streams_kstream_KStream_mapValues,1,1,32,0,0,0,0
3172,org_apache_kafka_common_utils_ByteBufferOutputStream_ensureRemaining,2,1,9,1,0,0,0
3173,org_apache_kafka_common_record_MemoryRecordsBuilder_appendLegacyRecord,3,5,10,3,3,2,2
3174,org_apache_kafka_common_metrics_stats_Rate_windowSize,2,2,8,0,4,2,2
3175,org_apache_kafka_common_utils_AppInfoParser_unregisterAppInfo,2,3,14,1,1,1,1
3176,org_apache_kafka_common_utils_ByteUtilsTest_assertUnsignedVarintSerde,1,2,14,0,7,4,4
3177,org_apache_kafka_message_MessageDataGenerator_generateFieldDeclaration,1,1,3,0,2,2,1
3178,org_apache_kafka_streams_processor_internals_StoreChangelogReader_restoringChangelogs,1,0,3,0,0,0,0
3179,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_onJoinPrepare,1,2,7,0,0,0,0
3180,org_apache_kafka_common_utils_ImplicitLinkedHashCollection_iterator,1,0,9,1,0,0,0
3181,org_apache_kafka_connect_connector_policy_BaseConnectorClientConfigOverridePolicyTest_configValues,1,1,4,1,2,2,1
3182,org_apache_kafka_connect_data_SchemaBuilder_bytes,1,0,6,1,0,0,0
3183,org_apache_kafka_streams_state_internals_KeyValueStoreBuilder_KeyValueStoreBuilder,1,4,6,0,3,2,2
3184,org_apache_kafka_connect_runtime_isolation_PluginClassLoader_loadClass,5,2,22,0,1,1,1
3185,org_apache_kafka_connect_connector_Task_version,1,0,5,0,0,0,0
3186,org_apache_kafka_test_MockProcessorSupplier_MockProcessorSupplier,1,1,4,2,0,0,0
3187,org_apache_kafka_clients_ClusterConnectionStates_isConnecting,1,1,8,0,0,0,0
3188,org_apache_kafka_common_config_ConfigDef_parseForValidate,2,2,35,4,2,1,2
3189,org_apache_kafka_connect_data_ValuesTest_assertConsumable,3,2,12,0,0,0,0
3190,org_apache_kafka_connect_runtime_WorkerSinkTask_execute,2,0,2,1,1,1,1
3191,org_apache_kafka_connect_storage_OffsetStorageWriter_flushing,1,0,3,0,0,0,0
3192,org_apache_kafka_message_HeaderGenerator_HeaderGenerator,1,1,6,0,1,1,1
3193,org_apache_kafka_test_TestUtils_toList,2,1,5,0,0,0,0
3194,org_apache_kafka_trogdor_common_JsonSerializationTest_verify,2,1,11,0,0,0,0
3195,org_apache_kafka_connect_runtime_WorkerSinkTaskTest_expectPollInitialAssignment,1,0,2,0,4,2,2
3196,org_apache_kafka_connect_header_Headers_add,1,2,8,0,0,0,0
3197,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignorTest_verifyValidityAndBalance,7,3,14,0,3,3,1
3198,org_apache_kafka_trogdor_workload_RandomComponent_component,1,0,3,0,0,0,0
3199,org_apache_kafka_connect_sink_SinkRecord_SinkRecord,1,9,5,2,1,1,1
3200,org_apache_kafka_streams_integration_KStreamAggregationDedupIntegrationTest_produceMessages,1,1,3,0,4,4,1
3201,org_apache_kafka_clients_consumer_MockConsumer_enforceRebalance,1,0,3,1,0,0,0
3202,org_apache_kafka_streams_kstream_TimeWindowedDeserializer_TimeWindowedDeserializer,1,1,5,2,0,0,0
3203,org_apache_kafka_connect_header_ConnectHeaders_add,1,3,3,3,2,2,1
3204,org_apache_kafka_message_MessageDataGenerator_generateTargetFromJson,8,2,2,0,0,0,0
3205,org_apache_kafka_connect_transforms_Cast_getOrBuildSchema,9,1,30,2,14,5,6
3206,org_apache_kafka_streams_kstream_internals_SessionWindowedKStreamImpl_aggregate,1,3,12,4,14,5,5
3207,org_apache_kafka_connect_runtime_ConnectorConfigTest_assertEnrichedConfigDef,1,4,6,0,1,1,1
3208,org_apache_kafka_clients_producer_MockProducer_commitCount,1,0,3,0,0,0,0
3209,org_apache_kafka_connect_transforms_Cast_castToInt8,4,1,6,0,1,1,1
3210,org_apache_kafka_streams_processor_TimestampExtractorTest_testExtractMetadataTimestamp,1,1,5,0,3,3,1
3211,org_apache_kafka_connect_storage_KafkaStatusBackingStore_get,1,0,4,0,3,2,2
3212,org_apache_kafka_connect_runtime_ErrorHandlingTaskTest_expectClose,1,0,6,0,1,1,1
3213,org_apache_kafka_connect_mirror_Heartbeat_keyStruct,1,0,6,0,2,1,2
3214,org_apache_kafka_clients_ClusterConnectionStates_remove,1,1,10,0,0,0,0
3215,org_apache_kafka_common_requests_DescribeAclsResponse_DescribeAclsResponse,1,1,5,2,0,0,0
3216,org_apache_kafka_common_record_RecordConversionStats_add,1,1,5,0,0,0,0
3217,org_apache_kafka_connect_storage_Converter_fromConnectData,1,4,16,1,0,0,0
3218,org_apache_kafka_connect_storage_FileOffsetBackingStore_FileOffsetBackingStore,1,0,2,0,0,0,0
3219,org_apache_kafka_connect_runtime_SinkConnectorConfig_hasTopicsConfig,1,1,4,0,0,0,0
3220,org_apache_kafka_trogdor_agent_Agent_status,1,0,3,0,2,2,1
3221,org_apache_kafka_connect_data_SchemaBuilder_mapOfNull,1,0,3,1,0,0,0
3222,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_probingRebalanceIntervalMs,1,0,3,0,0,0,0
3223,org_apache_kafka_clients_NetworkClient_close,1,1,13,1,4,3,2
3224,org_apache_kafka_connect_transforms_predicates_HasHeaderKey_configure,1,1,3,1,2,2,1
3225,org_apache_kafka_streams_state_internals_WindowKeySchema_toStoreKeyBinary,1,3,7,4,11,4,4
3226,org_apache_kafka_clients_producer_internals_FutureRecordMetadata_valueOrError,2,0,5,1,1,1,1
3227,org_apache_kafka_common_security_oauthbearer_OAuthBearerTokenCallback_token,1,1,10,0,0,0,0
3228,org_apache_kafka_connect_tools_PredicateDoc_printHtml,2,1,5,1,0,0,0
3229,org_apache_kafka_common_metrics_Sensor_name,1,0,6,0,0,0,0
3230,org_apache_kafka_clients_admin_Admin_createDelegationToken,1,0,15,1,0,0,0
3231,org_apache_kafka_connect_storage_FileOffsetBackingStore_stop,1,0,4,0,1,1,1
3232,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImplTest_testThroughputMetrics,1,0,11,0,3,1,3
3233,org_apache_kafka_streams_kstream_internals_graph_GlobalStoreNode_GlobalStoreNode,1,6,8,0,1,1,1
3234,org_apache_kafka_streams_kstream_internals_KTableKTableJoinMerger_getQueryableName,1,0,3,0,0,0,0
3235,org_apache_kafka_streams_processor_internals_StandbyTask_initializeIfNeeded,3,0,16,0,4,3,2
3236,org_apache_kafka_streams_kstream_internals_StreamJoinedInternal_StreamJoinedInternal,1,1,3,0,1,1,1
3237,org_apache_kafka_clients_consumer_internals_AsyncClient_logger,1,0,3,0,0,0,0
3238,org_apache_kafka_clients_producer_internals_ProducerInterceptors_onSend,3,1,25,0,3,2,2
3239,org_apache_kafka_streams_processor_internals_InternalTopologyBuilder_buildProcessorNode,6,4,28,0,3,3,1
3240,org_apache_kafka_connect_transforms_ReplaceField_applyWithSchema,3,1,14,4,9,5,4
3241,org_apache_kafka_streams_processor_internals_StreamThread_completeShutdown,1,1,3,1,5,4,2
3242,org_apache_kafka_streams_kstream_internals_KStreamPrint_KStreamPrint,1,1,3,0,0,0,0
3243,org_apache_kafka_streams_state_internals_CachingKeyValueStore_initInternal,2,1,2,0,5,5,1
3244,org_apache_kafka_streams_kstream_internals_GroupedInternal_keySerde,1,0,3,0,0,0,0
3245,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignorTest_getTopicName,1,2,3,1,0,0,0
3246,org_apache_kafka_trogdor_agent_Agent_createWorker,1,1,3,0,4,2,3
3247,org_apache_kafka_clients_producer_internals_TransactionManagerTest_initializeTransactionManager,1,2,12,0,9,9,1
3248,org_apache_kafka_common_network_Selectable_isChannelReady,1,1,5,0,0,0,0
3249,org_apache_kafka_connect_runtime_ErrorHandlingTaskTest_createSourceTask,1,3,2,1,5,4,2
3250,org_apache_kafka_connect_transforms_util_Requirements_nullSafeClassName,1,1,3,0,0,0,0
3251,org_apache_kafka_streams_StreamsBuilderTest_shouldNotReuseSourceTopicAsChangelogsByDefault,1,0,10,0,9,5,4
3252,org_apache_kafka_common_serialization_SerializationTest_getStringSerde,1,1,11,0,6,4,2
3253,org_apache_kafka_trogdor_rest_DestroyTaskRequest_DestroyTaskRequest,1,1,3,0,0,0,0
3254,org_apache_kafka_streams_kstream_internals_InternalStreamsBuilder_optimizeKTableSourceTopics,1,0,2,0,0,0,0
3255,org_apache_kafka_connect_runtime_WorkerTask_stop,1,0,7,1,0,0,0
3256,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_assignTasksToClients,1,5,7,4,2,2,1
3257,org_apache_kafka_message_Target_arrayElementTarget,2,1,8,1,9,3,6
3258,org_apache_kafka_connect_runtime_rest_resources_ConnectorsResource_getConnectorConfig,1,3,5,1,2,2,1
3259,org_apache_kafka_connect_header_ConnectHeadersTest_shouldAddHeadersWithPrimitiveValues,1,0,12,0,8,1,8
3260,org_apache_kafka_clients_consumer_RoundRobinAssignorTest_partitions,1,1,3,0,0,0,0
3261,org_apache_kafka_streams_kstream_internals_KStreamKTableLeftJoinTest_pushToTable,2,2,6,0,1,1,1
3262,org_apache_kafka_clients_consumer_internals_Fetcher_hasUsableOffsetForLeaderEpochVersion,2,1,5,0,2,2,1
3263,org_apache_kafka_common_serialization_Deserializer_configure,1,2,7,0,0,0,0
3264,org_apache_kafka_common_network_Selector_completedSends,1,0,3,0,0,0,0
3265,org_apache_kafka_common_utils_Utils_diff,1,3,6,0,0,0,0
3266,org_apache_kafka_streams_processor_internals_HighAvailabilityStreamsPartitionAssignorTest_configurePartitionAssignorWith,1,1,9,2,2,2,1
3267,org_apache_kafka_common_security_scram_internals_ScramFormatter_hash,1,1,3,0,0,0,0
3268,org_apache_kafka_streams_processor_internals_ClientUtils_fetchEndOffsetsFuture,1,2,2,0,2,2,1
3269,org_apache_kafka_clients_producer_internals_BufferPool_BufferPool,1,5,29,0,5,3,2
3270,org_apache_kafka_clients_consumer_internals_SubscriptionState_updateLastStableOffset,1,2,3,1,0,0,0
3271,org_apache_kafka_streams_state_internals_TimestampedKeyValueStoreBuilder_TimestampedKeyValueStoreBuilder,1,4,6,0,4,3,2
3272,org_apache_kafka_streams_kstream_internals_foreignkeyjoin_SubscriptionResponseWrapper_getOriginalValueHash,1,0,3,0,0,0,0
3273,org_apache_kafka_connect_runtime_AbstractHerder_validateClientOverrides,7,8,35,2,12,7,5
3274,org_apache_kafka_streams_processor_internals_StreamTask_suspend,6,0,27,1,2,2,1
3275,org_apache_kafka_common_config_AbstractConfig_AbstractConfig,5,4,10,5,2,2,1
3276,org_apache_kafka_connect_storage_KafkaConfigBackingStore_removeConnectorConfig,1,1,16,0,3,2,2
3277,org_apache_kafka_trogdor_rest_JsonRestServer_httpRequest,6,5,27,2,1,1,1
3278,org_apache_kafka_clients_producer_internals_RecordAccumulator_RecordAccumulator,1,12,36,1,3,3,1
3279,org_apache_kafka_streams_state_internals_KeyValueSegments_KeyValueSegments,1,4,4,0,2,2,1
3280,org_apache_kafka_connect_runtime_WorkerConfig_validateHeaderConfigAction,2,1,2,0,1,1,1
3281,org_apache_kafka_streams_state_internals_KeyValueIteratorFacade_peekNextKey,1,0,3,0,1,1,1
3282,org_apache_kafka_streams_kstream_internals_foreignkeyjoin_CombinedKeySchema_prefixBytes,1,1,7,0,2,2,1
3283,org_apache_kafka_streams_state_internals_ChangeLoggingSessionBytesStore_init,1,2,4,0,2,1,2
3284,org_apache_kafka_streams_state_internals_FilteredCacheIterator_peekNext,2,0,6,1,1,1,1
3285,org_apache_kafka_streams_state_internals_OffsetCheckpoint_readInt,2,1,10,0,0,0,0
3286,org_apache_kafka_common_metrics_stats_Frequencies_totalCount,2,0,7,0,0,0,0
3287,org_apache_kafka_connect_runtime_WorkerSinkTask_onCommitCompleted,4,3,34,2,1,1,1
3288,org_apache_kafka_connect_runtime_distributed_DistributedHerder_herderMetrics,1,0,3,0,0,0,0
3289,org_apache_kafka_common_utils_Utils_mkEntry,1,2,13,0,0,0,0
3290,org_apache_kafka_streams_state_internals_ReadOnlyWindowStoreFacade_fetchAll,1,2,3,0,2,2,1
3291,org_apache_kafka_streams_processor_internals_RecordQueue_headRecordOffset,1,0,3,0,1,1,1
3292,org_apache_kafka_streams_kstream_internals_WindowedStreamPartitioner_WindowedStreamPartitioner,1,1,3,0,0,0,0
3293,org_apache_kafka_common_requests_AddOffsetsToTxnResponse_AddOffsetsToTxnResponse,1,1,4,0,0,0,0
3294,org_apache_kafka_clients_admin_DeleteConsumerGroupOffsetsResultTest_createAndVerifyPartitionLevelErrror,1,0,9,0,7,4,3
3295,org_apache_kafka_connect_runtime_distributed_DistributedHerder_startConnector,3,2,2,0,4,3,2
3296,org_apache_kafka_connect_util_KafkaBasedLog_readToLogEnd,4,0,23,1,2,1,2
