method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
1512,io_realm_RealmTests_createObjectWithPrimaryKey,1,0,6,0,0,0,0
1513,io_realm_RealmTests_setter_updateField,1,0,18,0,0,0,0
1514,io_realm_RealmTests_copyFromRealm_list_sameElements,1,0,17,0,0,0,0
1515,io_realm_RealmTests_copyToRealm_cyclicListReferences,1,0,13,0,0,0,0
1516,io_realm_RealmTests_copyFromRealm_checkMaxDepth,1,0,16,0,0,0,0
1517,io_realm_RealmListTests_removeAll_managedMode,1,0,6,0,0,0,0
1518,io_realm_RealmConfigurationTests_hashCode_withCustomModules,1,0,5,0,0,0,0
1519,io_realm_RealmConfigurationTests_equals_withCustomModules,1,0,5,0,0,0,0
1520,io_realm_RealmObjectTests_removeOneByOne,3,1,18,0,11,6,3
1521,io_realm_CollectionTests_isSnapshot,1,1,3,0,0,0,0
1522,io_realm_ObjectChangeSetTests_checkChangedField,3,2,19,0,2,2,1
1523,io_realm_MutableRealmIntegerTests_copyFromIsNotLive,1,0,19,0,11,5,4
1524,io_realm_RealmObjectSchemaTests_indexedFieldAttribute,3,0,14,0,3,1,3
1525,io_realm_RealmObjectSchemaTests_setPrimaryKey_trueAndFalse,3,0,30,0,0,0,0
1526,io_realm_RealmObjectSchemaTests_setRequired_onIndexedField,4,1,18,0,0,0,0
1527,io_realm_RealmObjectSchema_setNullable,1,2,13,0,0,0,0
1528,io_realm_RealmJsonTests_createObjectFromJson_dateAsString,1,0,9,0,0,0,0
1529,io_realm_RealmJsonTests_createObjectFromJson_jsonException,1,0,18,0,0,0,0
1530,io_realm_RealmObjectSchema_isPropertyAcceptableForEmbeddedObject,1,1,14,0,0,0,0
1531,io_realm_RealmJsonTests_createFromJson_respectDefaultValues,1,0,41,0,0,0,0
1532,io_realm_RealmSchema_remove,1,1,7,0,0,0,0
1533,io_realm_RealmObjectSchema_getAndCheckFieldColumnKey,2,1,7,0,1,1,1
1534,io_realm_RealmJsonTests_createAllFromJson_streamNull,1,0,5,0,0,0,0
1535,io_realm_RealmObjectSchema_isPrimaryKey,1,1,11,2,1,1,1
1536,io_realm_RealmModelTests_realmObjectWithRealmListOfRealmModel,2,0,22,0,15,6,6
1537,io_realm_RealmJsonTests_createObjectFromJson_dateAsStringTimeZone,1,0,14,0,0,0,0
1538,io_realm_RealmCollection_isLoaded,1,0,5,0,0,0,0
1539,io_realm_OrderedRealmCollectionImpl_createSnapshot,2,0,8,0,2,1,2
1540,io_realm_ProxyState_notifyQueryFinished,1,0,6,0,1,1,1
1541,io_realm_OrderedRealmCollection_deleteFromRealm,1,1,8,0,0,0,0
1542,io_realm_RealmResults_setDecimal128,1,2,13,3,2,2,1
1543,io_realm_DynamicRealm_executeTransaction,3,1,30,0,6,2,5
1544,io_realm_RealmQuery_findFirst,2,0,21,1,3,1,3
1545,io_realm_RealmResults_createDynamicBacklinkResults,1,4,4,1,3,2,2
1546,io_realm_entities_pojo_RealmObjectWithRealmListOfRealmModel_getColumnRealmList,1,0,3,0,0,0,0
1547,io_realm_OrderedRealmCollectionImpl_set,1,2,7,0,0,0,0
1548,io_realm_RealmObjectSchema_hasPrimaryKey,1,0,8,1,1,1,1
1549,io_realm_RealmSchema_removeFromClassNameToSchemaMap,1,1,3,0,0,0,0
1550,io_realm_internal_Table_nativeGetColumnName,1,2,1,0,0,0,0
1551,io_realm_internal_UncheckedRow_nativeGetFloat,1,2,1,0,0,0,0
1552,io_realm_internal_OsCollectionChangeSet_nativeGetRanges,1,2,1,0,0,0,0
1553,io_realm_internal_OsResults_getTable,1,0,3,0,0,0,0
1554,io_realm_internal_android_ISO8601UtilsTest_newDate,1,8,6,0,0,0,0
1555,io_realm_internal_UncheckedRow_nativeFreeze,1,2,1,0,0,0,0
1556,io_realm_internal_UncheckedRow_nativeSetFloat,1,3,1,0,0,0,0
1557,io_realm_internal_Util_nativeGetTablePrefix,1,0,1,0,0,0,0
1558,io_realm_internal_Row_setObjectId,1,2,1,0,0,0,0
1559,io_realm_internal_UncheckedRow_nativeGetLong,1,2,1,0,0,0,0
1560,io_realm_internal_PrimaryKeyTests_getTableWithStringPrimaryKey,1,0,10,0,8,3,3
1561,io_realm_internal_OsResults_createForBacklinks,1,4,4,2,4,3,2
1562,io_realm_internal_UncheckedRow_nativeGetBoolean,1,2,1,0,0,0,0
1563,io_realm_internal_UncheckedRow_nativeGetDecimal128,1,2,1,0,0,0,0
1564,io_realm_internal_objectstore_OsObjectBuilder_nativeAddByteArray,1,3,1,0,0,0,0
1565,io_realm_services_RemoteTestService_RemoteTestService,2,0,6,0,0,0,0
1566,io_realm_internal_Table_nativeConvertColumnToNotNullable,1,3,1,0,0,0,0
1567,io_realm_internal_Table_findFirstDate,2,2,6,1,0,0,0
1568,io_realm_internal_Table_addColumnLink,1,3,8,2,0,0,0
1569,io_realm_internal_Table_findFirstDouble,1,2,3,1,0,0,0
1570,io_realm_internal_android_ISO8601Utils_parse,21,2,130,3,0,0,0
1571,io_realm_rule_RunInLooperThread_closeAfterTest,1,1,10,0,0,0,0
1572,io_realm_internal_Row_freeze,1,1,4,0,0,0,0
1573,io_realm_rule_RunInLooperThread_isTestComplete,1,0,9,0,0,0,0
1574,io_realm_internal_Util_checkContainsKey,2,3,12,0,0,0,0
1575,io_realm_internal_Row_hasColumn,1,1,6,0,0,0,0
1576,io_realm_internal_objectstore_OsWatchStream_getError,1,0,3,1,0,0,0
1577,io_realm_internal_objectstore_OsWatchStream_feedLine,1,1,3,1,0,0,0
1578,io_realm_internal_objectstore_OsAppCredentials_nativeGetProvider,1,1,1,0,0,0,0
1579,io_realm_internal_objectstore_OsMongoCollection_getCodecRegistry,1,0,3,0,0,0,0
1580,io_realm_internal_objectstore_OsSyncUser_getGender,1,0,3,1,0,0,0
1581,io_realm_internal_objectstore_OsAppCredentials_nativeCreate,1,2,1,0,0,0,0
1582,io_realm_internal_objectstore_OsObjectBuilder_nativeAddDouble,1,3,1,0,0,0,0
1583,io_realm_internal_objectstore_OsSyncUser_nativeGetEmail,1,1,1,0,0,0,0
1584,io_realm_internal_objectstore_OsAppCredentials_facebook,1,1,3,2,0,0,0
1585,io_realm_internal_objectstore_OsObjectBuilder_close,1,0,6,1,0,0,0
1586,io_realm_internal_objectstore_OsAppCredentials_emailPassword,1,2,3,2,0,0,0
1587,io_realm_internal_objectstore_OsApp_nativeCreate,1,12,1,0,0,0,0
1588,io_realm_internal_objectstore_OsApp_getNetworkTransport,1,0,3,0,0,0,0
1589,io_realm_internal_objectstore_OsApp_makeStreamingRequest,1,4,11,1,1,1,1
1590,io_realm_mongodb_AppConfiguration_getAppVersion,1,0,7,0,0,0,0
1591,io_realm_internal_objectstore_OsWatchStream_getNextEvent,1,0,4,1,1,1,1
1592,io_realm_internal_log_obfuscator_CustomFunctionObfuscator_getPatterns,1,0,5,0,0,0,0
